tconst	type_id
tt0188052	g8
tt0188640	g1
tt0188640	g2
tt0188640	g15
tt0188674	g8
tt0188694	g8
tt0188863	g5
tt0188996	g7
tt0189047	g11
tt0189047	g15
tt0189047	g16
tt0189142	g8
tt0189584	g5
tt0189584	g8
tt0189744	g8
tt0190138	g5
tt0190138	g6
tt0190641	g3
tt0190641	g4
tt0190798	g8
tt0191037	g5
tt0191043	g8
tt0191397	g5
tt0191754	g5
tt0192069	g7
tt0192194	g8
tt0192335	g7
tt0192614	g16
tt0192731	g11
tt0194314	g8
tt0194314	g14
tt0194368	g5
tt0194368	g6
tt0195234	g5
tt0195685	g8
tt0195714	g8
tt0195714	g16
tt0195778	g8
tt0195778	g14
tt0195945	g5
tt0196216	g5
tt0196857	g5
tt0196857	g8
tt0197384	g5
tt0197384	g8
tt0197544	g7
tt0198021	g5
tt0198021	g8
tt0198385	g7
tt0198386	g5
tt0199290	g5
tt0199314	g5
tt0199725	g8
tt0199725	g14
tt0200071	g8
tt0200469	g11
tt0200469	g16
tt0200530	g5
tt0200530	g8
tt0200550	g8
tt0200669	g8
tt0200849	g7
tt0201538	g5
tt0201538	g8
tt0201840	g5
tt0202402	g5
tt0202402	g14
tt0202641	g8
tt0202677	g6
tt0202677	g16
tt0203408	g1
tt0204175	g5
tt0204175	g14
tt0204626	g6
tt0204626	g16
tt0204709	g8
tt0204709	g14
tt0204946	g5
tt0205000	g5
tt0205461	g4
tt0205735	g8
tt0205735	g14
tt0206226	g5
tt0206226	g11
tt0206226	g16
tt0206420	g5
tt0206420	g14
tt0207998	g7
tt0208003	g5
tt0208261	g7
tt0208874	g8
tt0208874	g16
tt0208988	g1
tt0208988	g8
tt0208988	g16
tt0209189	g8
tt0209322	g8
tt0209322	g14
tt0209958	g15
tt0209958	g16
tt0210075	g8
tt0210130	g8
tt0210234	g3
tt0210234	g4
tt0210567	g5
tt0210567	g8
tt0210584	g5
tt0210584	g8
tt0210616	g8
tt0210717	g8
tt0210945	g8
tt0211219	g7
tt0211938	g1
tt0211938	g5
tt0212338	g5
tt0212974	g8
tt0215129	g5
tt0215369	g5
tt0215545	g5
tt0216772	g6
tt0216772	g8
tt0217107	g16
tt0217287	g8
tt0217630	g5
tt0217630	g14
tt0217756	g5
tt0218043	g7
tt0218112	g5
tt0218112	g14
tt0218839	g5
tt0219854	g5
tt0220099	g3
tt0220099	g4
tt0220100	g8
tt0221023	g7
tt0222850	g8
tt0233687	g7
tt0234137	g5
tt0234137	g14
tt0234853	g5
tt0235872	g5
tt0236008	g7
tt0236216	g7
tt0236388	g5
tt0236388	g7
tt0251739	g5
tt0259207	g7
tt0259974	g2
tt0259974	g3
tt0259974	g4
tt0341315	g8
