tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0051744	movie	house on haunted hill	house on haunted hill	0	1959	\n	75	horror
tt0051818	movie	king creole	king creole	0	1958	\n	116	drama|musical
tt0051852	movie	the law	la legge	0	1959	\n	126	drama
tt0051980	movie	the ballad of narayama	narayama bushikô	0	1958	\n	98	drama
tt0051994	movie	a night to remember	a night to remember	0	1958	\n	123	action|drama
tt0052027	movie	the old man and the sea	the old man and the sea	0	1958	\n	86	adventure|drama
tt0052077	movie	plan 9 from outer space	plan 9 from outer space	0	1959	\n	79	horror|sci-fi
tt0052126	movie	the reluctant debutante	the reluctant debutante	0	1958	\n	94	comedy|drama
tt0052151	movie	run silent run deep	run silent run deep	0	1958	\n	93	war
tt0052225	movie	south pacific	south pacific	0	1958	\n	157	musical|romance|war
tt0052287	movie	terror in a texas town	terror in a texas town	0	1958	\n	80	western
tt0052311	movie	touch of evil	touch of evil	0	1958	\n	95	crime|film-noir|thriller
tt0052357	movie	vertigo	vertigo	0	1958	\n	128	mystery|thriller
tt0052561	movie	anatomy of a murder	anatomy of a murder	0	1959	\n	160	drama|mystery
tt0052572	movie	the world of apu	apur sansar	0	1959	\n	105	drama
tt0052602	movie	the bat	the bat	0	1959	\n	80	horror
tt0052607	movie	the battle of the sexes	the battle of the sexes	0	1960	\n	84	comedy
tt0052618	movie	ben-hur	ben-hur	0	1959	\n	212	action|adventure|drama
tt0052646	movie	the brain that wouldn't die	the brain that wouldn't die	0	1962	\n	82	horror|sci-fi
tt0052722	movie	darby o'gill and the little people	darby o'gill and the little people	0	1959	\n	93	adventure|children|fantasy
tt0052846	movie	the giant gila monster	the giant gila monster	0	1959	\n	74	horror|sci-fi
tt0052888	movie	the hideous sun demon	the hideous sun demon	0	1962	\n	74	horror|sci-fi
tt0052969	movie	the killer shrews	the killer shrews	0	1959	\n	69	horror|sci-fi
tt0053085	movie	the mummy	the mummy	0	1959	\n	86	horror
tt0053125	movie	north by northwest	north by northwest	0	1959	\n	136	drama|thriller
tt0053137	movie	on the beach	on the beach	0	1959	\n	134	drama
tt0053183	movie	pork chop hill	pork chop hill	0	1959	\n	97	war
tt0053198	movie	the 400 blows	les quatre cents coups	0	1959	\n	99	drama
tt0053219	movie	return of the fly	return of the fly	0	1959	\n	80	horror|sci-fi
tt0053226	movie	room at the top	room at the top	0	1959	\n	117	drama
tt0053271	movie	the shaggy dog	the shaggy dog	0	1959	\n	104	children|comedy
tt0053285	movie	sleeping beauty	sleeping beauty	0	1959	\n	75	animation|children|musical
tt0053291	movie	some like it hot	some like it hot	0	1959	\n	121	comedy|crime
tt0053318	movie	suddenly, last summer	suddenly, last summer	0	1959	\n	114	drama
tt0053363	movie	the tingler	the tingler	0	1959	\n	82	horror
tt0053459	movie	eyes without a face	les yeux sans visage	0	1960	\n	90	horror
tt0053604	movie	the apartment	the apartment	0	1960	\n	125	comedy|drama
tt0053719	movie	the city of the dead	the city of the dead	0	1960	\n	78	horror
tt0053726	movie	black tights	1-2-3-4 ou les collants noirs	0	1961	\n	140	drama
tt0053848	movie	g.i. blues	g.i. blues	0	1960	\n	104	musical
tt0053946	movie	inherit the wind	inherit the wind	0	1960	\n	128	drama
tt0053994	movie	kidnapped	kidnapped	0	1960	\n	97	children|drama
tt0054033	movie	the little shop of horrors	the little shop of horrors	0	1960	\n	72	comedy|horror
tt0054067	movie	black sunday	la maschera del demonio	0	1960	\n	87	horror
tt0054167	movie	peeping tom	peeping tom	0	1960	\n	101	drama|horror|thriller
tt0054189	movie	purple noon	plein soleil	0	1960	\n	118	crime|thriller
tt0054195	movie	pollyanna	pollyanna	0	1960	\n	134	children|comedy|drama
tt0054215	movie	psycho	psycho	0	1960	\n	109	horror|thriller
tt0054331	movie	spartacus	spartacus	0	1960	\n	197	drama
tt0054357	movie	swiss family robinson	swiss family robinson	0	1960	\n	126	adventure|children
tt0054443	movie	village of the damned	village of the damned	0	1960	\n	77	horror|sci-fi|thriller
tt0054594	movie	the absent minded professor	the absent minded professor	0	1961	\n	92	children|comedy|fantasy
tt0054649	movie	babes in toyland	babes in toyland	0	1961	\n	106	children|fantasy|musical
tt0054692	movie	blue hawaii	blue hawaii	0	1961	\n	102	comedy|musical
tt0054698	movie	breakfast at tiffany's	breakfast at tiffany's	0	1961	\n	115	drama|romance
tt0054749	movie	two women	la ciociara	0	1960	\n	100	drama|war
tt0054953	movie	the guns of navarone	the guns of navarone	0	1961	\n	158	action|drama|war
tt0054997	movie	the hustler	the hustler	0	1961	\n	134	drama
tt0055018	movie	the innocents	the innocents	0	1961	\n	100	thriller
tt0055024	movie	it happened here	it happened here	0	1965	\n	93	drama
tt0055032	movie	jules and jim	jules et jim	0	1962	\n	105	drama
tt0055230	movie	night tide	night tide	0	1961	\n	86	drama
tt0055254	movie	101 dalmatians	one hundred and one dalmatians	0	1961	\n	79	animation|children
tt0055277	movie	the parent trap	the parent trap	0	1961	\n	129	children|drama
tt0055304	movie	pit and the pendulum	pit and the pendulum	0	1961	\n	80	horror
tt0055353	movie	a raisin in the sun	a raisin in the sun	0	1961	\n	128	drama
tt0055471	movie	splendor in the grass	splendor in the grass	0	1961	\n	124	drama
tt0055608	movie	voyage to the bottom of the sea	voyage to the bottom of the sea	0	1961	\n	105	adventure|sci-fi
tt0055614	movie	west side story	west side story	0	1961	\n	153	musical|romance
tt0055630	movie	yojimbo	yôjinbô	0	1961	\n	110	comedy|drama|western
tt0055824	movie	cape fear	cape fear	0	1962	\n	106	film-noir|thriller
tt0055830	movie	carnival of souls	carnival of souls	0	1962	\n	78	horror|thriller
tt0055850	movie	chushingura	chûshingura	0	1962	\n	207	drama
tt0055852	movie	cleo from 5 to 7	cléo de 5 à 7	0	1962	\n	90	drama
tt0055928	movie	dr. no	dr. no	0	1962	\n	110	action
tt0056048	movie	gypsy	gypsy	0	1962	\n	143	musical
tt0056095	movie	in search of the castaways	in search of the castaways	0	1962	\n	98	adventure|children
tt0056142	movie	king kong vs. godzilla	kingu kongu tai gojira	0	1962	\n	97	action|sci-fi
tt0056172	movie	lawrence of arabia	lawrence of arabia	0	1962	\n	216	adventure|war
tt0056173	movie	the legend of lobo	the legend of lobo	0	1962	\n	67	adventure|children
tt0056193	movie	lolita	lolita	0	1962	\n	153	drama
tt0056195	movie	lonely are the brave	lonely are the brave	0	1962	\n	107	drama|western
tt0056197	movie	the longest day	the longest day	0	1962	\n	178	action|drama|war
tt0056218	movie	the manchurian candidate	the manchurian candidate	0	1962	\n	126	film-noir|thriller
tt0056443	movie	sanjuro	tsubaki sanjûrô	0	1962	\n	96	action|adventure
tt0056552	movie	tales of terror	tales of terror	0	1962	\n	89	horror
tt0056592	movie	to kill a mockingbird	to kill a mockingbird	0	1962	\n	129	drama
tt0056687	movie	what ever happened to baby jane?	what ever happened to baby jane?	0	1962	\n	134	drama|thriller
tt0056801	movie	8½	8½	0	1963	\n	138	drama
tt0056860	movie	beach party	beach party	0	1963	\n	101	comedy
tt0056869	movie	the birds	the birds	0	1963	\n	119	horror
tt0056875	movie	blood feast	blood feast	0	1963	\n	67	horror
tt0056923	movie	charade	charade	0	1963	\n	113	comedy|mystery|romance|thriller
tt0056931	movie	children of the damned	children of the damned	0	1964	\n	90	horror|sci-fi|thriller
tt0057012	movie	dr. strangelove or: how i learned to stop worrying and love the bomb	dr. strangelove or: how i learned to stop worrying and love the bomb	0	1964	\n	95	sci-fi|war
tt0057058	movie	the fire within	le feu follet	0	1963	\n	108	drama
tt0057076	movie	from russia with love	from russia with love	0	1963	\n	115	action
tt0057115	movie	the great escape	the great escape	0	1963	\n	172	adventure|war
tt0057129	movie	the haunting	the haunting	0	1963	\n	112	horror|thriller
tt0057163	movie	hud	hud	0	1963	\n	112	drama|western
tt0057180	movie	the incredible journey	the incredible journey	0	1963	\n	80	adventure|children
tt0057187	movie	irma la douce	irma la douce	0	1963	\n	147	comedy
tt0057261	movie	lord of the flies	lord of the flies	0	1963	\n	92	adventure|drama|thriller
tt0057344	movie	any number can win	mélodie en sous-sol	0	1963	\n	118	crime
tt0057345	movie	contempt	le mépris	0	1963	\n	103	drama
tt0057372	movie	the nutty professor	the nutty professor	0	1963	\n	107	comedy
tt0057449	movie	the raven	the raven	0	1963	\n	86	comedy|horror
tt0057518	movie	son of flubber	son of flubber	0	1963	\n	100	children|comedy
tt0057546	movie	the sword in the stone	the sword in the stone	0	1963	\n	79	animation|children
tt0057590	movie	tom jones	tom jones	0	1963	\n	128	comedy
tt0057603	movie	black sabbath	i tre volti della paura	0	1963	\n	92	horror
tt0057710	movie	an actor's revenge	yukinojô henge	0	1963	\n	113	drama
tt0057887	movie	bikini beach	bikini beach	0	1964	\n	99	comedy
tt0058150	movie	goldfinger	goldfinger	0	1964	\n	110	action
tt0058175	movie	hamlet	hamlet	0	1964	\n	191	drama
tt0058182	movie	a hard day's night	a hard day's night	0	1964	\n	87	comedy|musical
tt0058329	movie	marnie	marnie	0	1964	\n	130	thriller
tt0058331	movie	mary poppins	mary poppins	0	1964	\n	139	children|comedy|musical
tt0058333	movie	the masque of the red death	the masque of the red death	0	1964	\n	89	horror
tt0058385	movie	my fair lady	my fair lady	0	1964	\n	170	musical|romance
tt0058440	movie	pajama party	pajama party	0	1964	\n	82	comedy
tt0058450	movie	the umbrellas of cherbourg	les parapluies de cherbourg	0	1964	\n	91	drama|musical
tt0058461	movie	fistful of dollars	per un pugno di dollari	0	1964	\n	99	action|western
tt0058534	movie	roustabout	roustabout	0	1964	\n	101	musical
tt0058576	movie	seven days in may	seven days in may	0	1964	\n	118	thriller
tt0058604	movie	i am cuba	soy cuba	0	1964	\n	108	drama
tt0058625	movie	woman in the dunes	suna no onna	0	1964	\n	123	drama
tt0058694	movie	two thousand maniacs!	two thousand maniacs!	0	1964	\n	83	horror
tt0058898	movie	alphaville	alphaville, une étrange aventure de lemmy caution	0	1965	\n	99	sci-fi
tt0058985	movie	le bonheur	le bonheur	0	1965	\n	79	drama
tt0059017	movie	cat ballou	cat ballou	0	1965	\n	97	comedy|western
tt0059044	movie	color me blood red	color me blood red	0	1965	\n	79	horror
tt0059113	movie	doctor zhivago	doctor zhivago	0	1965	\n	197	drama|romance|war
tt0059170	movie	faster, pussycat! kill! kill!	faster, pussycat! kill! kill!	0	1965	\n	83	action|comedy|drama
tt0059243	movie	the great race	the great race	0	1965	\n	160	comedy|musical
tt0059260	movie	help!	help!	0	1965	\n	92	comedy|musical
tt0059287	movie	how to stuff a wild bikini	how to stuff a wild bikini	0	1965	\n	93	comedy
tt0059297	movie	i saw what you did	i saw what you did	0	1965	\n	82	thriller
tt0059319	movie	the ipcress file	the ipcress file	0	1965	\n	109	thriller
tt0059575	movie	the pawnbroker	the pawnbroker	0	1964	\n	116	drama
tt0059578	movie	for a few dollars more	per qualche dollaro in più	0	1965	\n	132	western
tt0059643	movie	the saragossa manuscript	rekopis znaleziony w saragossie	0	1965	\n	182	drama
tt0059646	movie	repulsion	repulsion	0	1965	\n	105	thriller
tt0059674	movie	the sandpiper	the sandpiper	0	1965	\n	117	drama|romance
tt0059742	movie	the sound of music	the sound of music	0	1965	\n	174	musical
tt0059793	movie	that darn cat!	that darn cat!	0	1965	\n	116	children|comedy|mystery
tt0059800	movie	thunderball	thunderball	0	1965	\n	130	action
tt0059821	movie	the tomb of ligeia	the tomb of ligeia	0	1964	\n	81	horror
tt0060095	movie	alvarez kelly	alvarez kelly	0	1966	\n	116	western
tt0060176	movie	blow-up	blowup	0	1966	\n	111	drama|mystery
tt0060196	movie	the good, the bad and the ugly	il buono, il brutto, il cattivo	0	1966	\n	161	action|western
tt0060304	movie	2 or 3 things i know about her	2 ou 3 choses que je sais d'elle	0	1967	\n	87	drama
tt0060371	movie	the endless summer	the endless summer	0	1966	\n	95	documentary
tt0060397	movie	fantastic voyage	fantastic voyage	0	1966	\n	100	adventure|sci-fi
tt0060463	movie	the glass bottom boat	the glass bottom boat	0	1966	\n	110	comedy|romance
tt0060665	movie	a man for all seasons	a man for all seasons	0	1966	\n	120	drama
tt0060749	movie	die nibelungen, teil 1 - siegfried	die nibelungen, teil 1 - siegfried	0	1966	\n	91	horror
tt0061107	movie	torn curtain	torn curtain	0	1966	\n	128	thriller
tt0061138	movie	a man and a woman	un homme et une femme	0	1966	\n	102	drama|romance
tt0061184	movie	who's afraid of virginia woolf?	who's afraid of virginia woolf?	0	1966	\n	131	drama
tt0061385	movie	barefoot in the park	barefoot in the park	0	1967	\n	106	comedy
tt0061395	movie	belle de jour	belle de jour	0	1967	\n	100	drama
tt0061407	movie	the taming of the shrew	the taming of the shrew	0	1967	\n	122	comedy
tt0061418	movie	bonnie and clyde	bonnie and clyde	0	1967	\n	111	crime|drama
tt0061495	movie	the collector	la collectionneuse	0	1967	\n	89	drama
tt0061512	movie	cool hand luke	cool hand luke	0	1967	\n	126	comedy|drama
tt0061578	movie	the dirty dozen	the dirty dozen	0	1967	\n	150	action|war
tt0061584	movie	doctor dolittle	doctor dolittle	0	1967	\n	152	adventure|musical
tt0061619	movie	el dorado	el dorado	0	1967	\n	126	western
tt0061715	movie	the gnome-mobile	the gnome-mobile	0	1967	\n	84	children
tt0061722	movie	the graduate	the graduate	0	1967	\n	106	drama|romance
tt0061735	movie	guess who's coming to dinner	guess who's coming to dinner	0	1967	\n	108	comedy|drama
tt0061747	movie	hang 'em high	hang 'em high	0	1968	\n	114	western
tt0061749	movie	the happiest millionaire	the happiest millionaire	0	1967	\n	141	comedy|musical
tt0061765	movie	hillbillys in a haunted house	hillbillys in a haunted house	0	1967	\n	86	comedy
tt0061789	movie	how i won the war	how i won the war	0	1967	\n	109	comedy|war
tt0061801	movie	i'll never forget what's'isname	i'll never forget what's'isname	0	1967	\n	97	comedy|drama
tt0061811	movie	in the heat of the night	in the heat of the night	0	1967	\n	109	drama|mystery
tt0061852	movie	the jungle book	the jungle book	0	1967	\n	78	animation|children|comedy|musical
tt0062168	movie	five million years to earth	quatermass and the pit	0	1967	\n	97	sci-fi
tt0062218	movie	rough night in jericho	rough night in jericho	0	1967	\n	104	western
tt0062281	movie	smashing time	smashing time	0	1967	\n	96	comedy
tt0062376	movie	to sir, with love	to sir, with love	0	1967	\n	105	drama
tt0062622	movie	2001: a space odyssey	2001: a space odyssey	0	1968	\n	149	drama|mystery|sci-fi|thriller
tt0062711	movie	barbarella	barbarella	0	1968	\n	98	adventure|sci-fi
tt0062737	movie	blackbeard's ghost	blackbeard's ghost	0	1968	\n	106	children|comedy
tt0062793	movie	charlie, the lonesome cougar	charlie, the lonesome cougar	0	1967	\n	75	adventure|children
tt0062824	movie	coogan's bluff	coogan's bluff	0	1968	\n	93	crime
tt0062885	movie	the devil rides out	the devil rides out	0	1968	\n	96	horror
tt0062886	movie	the devil's brigade	the devil's brigade	0	1968	\n	130	war
tt0062952	movie	faces	faces	0	1968	\n	130	drama
tt0063056	movie	hell in the pacific	hell in the pacific	0	1968	\n	103	drama|war
tt0063185	movie	the killing of sister george	the killing of sister george	0	1968	\n	138	drama
tt0063350	movie	night of the living dead	night of the living dead	0	1968	\n	96	horror|sci-fi
tt0063374	movie	the odd couple	the odd couple	0	1968	\n	105	comedy
tt0063385	movie	oliver!	oliver!	0	1968	\n	153	musical
tt0063442	movie	planet of the apes	planet of the apes	0	1968	\n	112	action|sci-fi
tt0063462	movie	the producers	the producers	0	1967	\n	88	comedy|musical
tt0063518	movie	romeo and juliet	romeo and juliet	0	1968	\n	138	drama|romance
tt0063522	movie	rosemary's baby	rosemary's baby	0	1968	\n	137	horror|thriller
tt0063688	movie	the thomas crown affair	the thomas crown affair	0	1968	\n	102	crime|drama|thriller
tt0063715	movie	spirits of the dead	histoires extraordinaires	0	1968	\n	121	horror
tt0063819	short	winnie the pooh and the blustery day	winnie the pooh and the blustery day	0	1968	\n	25	animation|children
tt0063823	movie	yellow submarine	yellow submarine	0	1968	\n	90	animation|musical
tt0063850	movie	if....	if....	0	1968	\n	111	drama
tt0064006	movie	the alley cats	the alley cats	0	1966	\n	83	drama
tt0064110	movie	the bridge at remagen	the bridge at remagen	0	1969	\n	115	action|war
tt0064115	movie	butch cassidy and the sundance kid	butch cassidy and the sundance kid	0	1969	\n	110	action|comedy|western
tt0064116	movie	once upon a time in the west	c'era una volta il west	0	1968	\n	164	western
tt0064180	movie	coming apart	coming apart	0	1969	\n	110	drama
tt0064276	movie	easy rider	easy rider	0	1969	\n	95	adventure|drama
tt0064363	movie	the gay deceivers	the gay deceivers	0	1969	\n	97	comedy
tt0064603	movie	the love bug	the love bug	0	1968	\n	108	children|comedy
tt0064615	movie	mackenna's gold	mackenna's gold	0	1969	\n	128	western
tt0064665	movie	midnight cowboy	midnight cowboy	0	1969	\n	113	drama
tt0064757	movie	on her majesty's secret service	on her majesty's secret service	0	1969	\n	142	action
tt0064904	movie	a hatchet for the honeymoon	il rosso segno della follia	0	1970	\n	88	horror
tt0065063	movie	take the money and run	take the money and run	0	1969	\n	85	comedy
tt0065088	movie	they shoot horses, don't they?	they shoot horses, don't they?	0	1969	\n	129	drama
tt0065112	movie	topaz	topaz	0	1969	\n	143	thriller
tt0065126	movie	true grit	true grit	0	1969	\n	128	adventure|western
tt0065206	movie	what ever happened to aunt alice?	what ever happened to aunt alice?	0	1969	\n	101	crime|thriller
tt0065214	movie	the wild bunch	the wild bunch	0	1969	\n	135	western
tt0065377	movie	airport	airport	0	1970	\n	137	drama
tt0065421	movie	the aristocats	the aristocats	0	1970	\n	78	animation|children
